"","seq_orgao","seq_orgao_pai","latitude","longitude","placeId"
"18501","43773","13264.0",-5.94,-35.2616,"ChIJq6qqqvp3JXsR99yagxyt3Lg"
"18502","43774","13264.0",-5.7829,-35.3353,"ElZBdi4gVmVyLiBBaWxkbyBNZW5kZXMgZGEgU2lsdmEsIDgzNCwgU8OjbyBHb27Dp2FsbyBkbyBBbWFyYW50ZSAtIFJOLCA1OTI5MC0wMDAsIEJyYXppbCIbEhkKFAoSCdFbu0bbrLMHEeQlV6TVmv6BEMIG"
"18503","43775","13264.0",-5.0648,-36.0406,"ChIJIc1XdHSvtgcRJ8eplLRtSmc"
"18504","43776","13264.0",-6.201,-35.8018,"ChIJB6c1dMEEsgcRJcsVLuNKEJQ"
"18505","43777","13264.0",-5.4026,-36.9541,"ChIJreroSfVNsAcRxJ5NHKwJJak"
"18506","43778","13264.0",-6.1528,-37.766,"ChIJSZuM5d7MugcR2Ujd30mEvKA"
"18507","43779","13264.0",-5.6404,-35.4198,"ChIJb5OmnZC6swcRiweM54c8z78"
"18508","4378","1194.0",-22.2974,-44.9372,"ChIJdS_-y0ehXpMR7Vqbjp1nOfA"
"18509","43780","13264.0",-5.4503,-37.5186,"ChIJ00eDHvNuugcROQ5WtzuUpjI"
"18510","43781","13264.0",-5.174,-37.3537,"ChIJO9q9dcEGugcRtcD4QB-7F_E"
"18511","43782","13264.0",-6.3809,-37.3508,"ChIJec_ClwhZpQcRqwvjXVZxnfE"
"18512","43783","13264.0",-6.2929,-38.167,"ChIJr_e2Tz7FpAcRzeXyZof6Xfg"
"18513","43784","13264.0",-7.125,-34.9238,"ChIJ-wCS8n_orAcRLc9MQ5JJHJY"
"18514","43785","13264.0",-5.5351,-35.8149,"ChIJnYUBBOaJrQcROgDlgAAmGgI"
"18515","43786","13264.0",-6.0238,-37.9879,"EkRSLiBEYW1pw6NvIE1vbnRlaXJvIGRlIFNvdXphLCAxMiwgUG9ydGFsZWdyZSAtIFJOLCA1OTgxMC0wMDAsIEJyYXppbCIaEhgKFAoSCbPUQxIaKLsHEUsG5uO97sRoEAw"
"18516","43787","13264.0",-5.7052,-35.2913,"ChIJQ3JYDDqpswcRjvegXoefNM4"
"18517","43788","13264.0",-6.1278,-38.2052,"ChIJVxgw_TMzuwcRncyZWgVzweU"
"18518","43789","13264.0",-6.1941,-35.1603,"ChIJa7-_sQSJsgcRmyEIE4j-hpA"
"18519","4379","2641.0",-19.7497,-47.96,"ChIJ44BoP6rRupQRkHMJsax4A64"
"18520","43790","13264.0",-6.0937,-35.1994,"ChIJ-zZu4bOKsgcROjKFIoatOpQ"
"18521","43791","13264.0",-6.2307,-36.0186,"ChIJRxy-__H7sQcRIOgoH53q4mY"
"18522","43792","13264.0",-5.8098,-35.2007,"ChIJZfK19nMAswcRgBJdo2i6kE0"
"18523","438","13625.0",-3.9421,-42.9183,"ChIJz5zcDhQ-jQcR4WK7kRur-pI"
"18524","4380","1962.0",-21.7843,-46.5666,"ChIJKQGUs-_cyZQR9RvQE5BIGXg"
"18525","4381","2641.0",-19.7495,-47.9593,"ChIJl8H49jLQupQR-KRQsOgHGM8"
"18526","4382","1203.0",-20.4756,-45.1329,"ChIJURAefLHRtJQRPuGh34ch6lk"
"18527","4383","2641.0",-19.7495,-47.9593,"ChIJl8H49jLQupQR-KRQsOgHGM8"
"18528","4384","1962.0",-21.78,-46.5583,"EmBBdi4gRHIuIERhdmlkIEJlbmVkaXRvIE90b25pLCA3NDggLSBKYXJkaW0gZG9zIEVzdGFkb3MsIFBvw6dvcyBkZSBDYWxkYXMgLSBNRywgMzc3MDEtMDY5LCBCcmF6aWwiGxIZChQKEgkPgvC1_NzJlBEGhddGiVSqixDsBQ"
"18529","4385","1256.0",-21.3157,-44.8712,"ChIJKT00KcD6nwARfhuSGwC07Dw"
"18530","4386","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18531","43860","13258.0",-1.456,-48.5005,"ChIJAx3vZPOOpJIR5I3ezGO7NDQ"
"18532","43861","13258.0",-1.456,-48.5005,"ChIJAx3vZPOOpJIR5I3ezGO7NDQ"
"18533","43862","13258.0",-1.456,-48.5005,"ChIJAx3vZPOOpJIR5I3ezGO7NDQ"
"18534","43863","13258.0",-1.456,-48.5005,"ChIJAx3vZPOOpJIR5I3ezGO7NDQ"
"18535","43864","1423.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18536","43865","1423.0",0.0753,-51.0709,"ChIJc6lYYp7jYY0R8UGvAZBpoHI"
"18537","43866","13614.0",0.0409,-51.0544,"ChIJnXW-Ih7hYY0RgQ_HwrfUh-U"
"18538","43867","1385.0",-0.841,-52.52,"ChIJ6xIvQE2lnJIRL17l7I3oAwc"
"18539","43868","1423.0",0.0408,-51.0656,"ChIJMafnQRfhYY0R5I9oOJ7vzGs"
"18540","43869","2238.0",-0.0543,-51.1719,"ElFSLiBDbMOhdWRpbyBMw7pjaW8gTW9udGVpcm8sIDkwMCAtIEhvc3BpdGFsaWRhZGUsIFNhbnRhbmEgLSBBUCwgNjg5MjUtMDAwLCBCcmF6aWwiGxIZChQKEgnzFPomrxyekhG8x5GssvfTfxCEBw"
"18541","4387","1962.0",-21.7843,-46.5666,"ChIJKQGUs-_cyZQR9RvQE5BIGXg"
"18542","43870","1423.0",0.0408,-51.0656,"ChIJMafnQRfhYY0R5I9oOJ7vzGs"
"18543","43871","1423.0",0.0408,-51.0656,"ChIJMafnQRfhYY0R5I9oOJ7vzGs"
"18544","43872","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18545","43873","1423.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18546","43874","1423.0",0.0753,-51.0709,"ChIJc6lYYp7jYY0R8UGvAZBpoHI"
"18547","43875","1423.0",0.0166,-51.0815,"ChIJReX3oZPhYY0R1_ZSxTh8wVI"
"18548","43876","1423.0",-0.0063,-51.0827,"ChIJgSBB9RoenpIRsUisGpAD4Vs"
"18549","43877","1385.0",-0.8351,-52.5145,"ElNBdi4gVGFuY3JlZG8gTmV2ZXMgJiBSLiBWaXTDs3JpYSBkbyBKYXLDrSwgTGFyYW5qYWwgZG8gSmFyaSAtIEFQLCA2ODkyNC0wMDAsIEJyYXppbCJmImQKFAoSCfGZFuayupySEWd_nRALVJgbEhQKEgnxmRbmsrqckhFnf50QC1SYGxoUChIJLepSJ1elnJIRgjeOjlyENsoaFAoSCQW3QmuyupySEQ8vmaw0OJfPIgoNXpKA_xWo67Lg"
"18550","43878","1423.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18551","43879","2238.0",-0.0544,-51.1711,"ChIJUWB7q68cnpIRKboQMpzYW9w"
"18552","4388","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18553","43880","1423.0",0.0408,-51.0656,"ChIJMafnQRfhYY0R5I9oOJ7vzGs"
"18554","43881","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18555","43882","13614.0",0.0409,-51.0544,"ChIJnXW-Ih7hYY0RgQ_HwrfUh-U"
"18556","43884","1423.0",0.0408,-51.0656,"ChIJxb66XTvhYY0RXCTHuVSIsb8"
"18557","43885","1711.0",3.8454,-51.8357,"ChIJ08qRzunFbI0RCEF8nwpgHRA"
"18558","43886","2238.0",-0.0538,-51.1603,"ChIJfaznOqIcnpIRfGCjCrwoZ-Y"
"18559","43887","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18560","43888","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18561","43889","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18562","4389","1276.0",-21.0201,-46.7408,"ChIJ92UTlvT7tpQRZIhbunjHR2M"
"18563","43890","13614.0",0.0377,-51.0658,"ChIJZ9INqg_hYY0RT2RGBZ4v4Eo"
"18564","43891","13614.0",0.0409,-51.0544,"ChIJnXW-Ih7hYY0RgQ_HwrfUh-U"
"18565","43892","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18566","43893","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18567","43894","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18568","43895","13614.0",0.0409,-51.0544,"ChIJnXW-Ih7hYY0RgQ_HwrfUh-U"
"18569","43896","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18570","43897","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18571","43898","1423.0",0.0401,-51.0498,"EjhBdi4gRmFiLCAxIC0gU2FudGEgUml0YSwgTWFjYXDDoSAtIEFQLCA2ODkwMS0yNTksIEJyYXppbCIaEhgKFAoSCeWRwWDh4GGNEctZrr3iRHzUEAE"
"18572","43899","1423.0",0.0401,-51.0498,"EjhBdi4gRmFiLCAyIC0gU2FudGEgUml0YSwgTWFjYXDDoSAtIEFQLCA2ODkwMS0yNTksIEJyYXppbCIaEhgKFAoSCeWRwWDh4GGNEcpZrr3iRHzUEAI"
"18573","439","13623.0",-18.1382,-49.0409,"ChIJrXGaeN8hoZQRjKGe845KfYY"
"18574","4390","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18575","43900","1423.0",0.0401,-51.0498,"EjhBdi4gRmFiLCAzIC0gU2FudGEgUml0YSwgTWFjYXDDoSAtIEFQLCA2ODkwMS0yNTksIEJyYXppbCIaEhgKFAoSCeWRwWDh4GGNEctZrr3iRHzUEAM"
"18576","43901","1423.0",0.0401,-51.0498,"EjhBdi4gRmFiLCA0IC0gU2FudGEgUml0YSwgTWFjYXDDoSAtIEFQLCA2ODkwMS0yNTksIEJyYXppbCIaEhgKFAoSCeWRwWDh4GGNEcpZrr3iRHzUEAQ"
"18577","43902","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18578","43903","1423.0",0.0408,-51.0656,"ChIJMafnQRfhYY0R5I9oOJ7vzGs"
"18579","43904","1385.0",-0.8494,-52.5307,"ChIJR1H2ZlilnJIRT2hnSe2sHpM"
"18580","43905","1423.0",-0.0543,-51.1719,"ElFSLiBDbMOhdWRpbyBMw7pjaW8gTW9udGVpcm8sIDkwMCAtIEhvc3BpdGFsaWRhZGUsIFNhbnRhbmEgLSBBUCwgNjg5MjUtMDAwLCBCcmF6aWwiGxIZChQKEgnzFPomrxyekhG8x5GssvfTfxCEBw"
"18581","43906","1423.0",0.0408,-51.0656,"ChIJMafnQRfhYY0R5I9oOJ7vzGs"
"18582","43907","1711.0",3.8455,-51.8362,"ChIJR5GtcFzFbI0REDwiTtXKeLU"
"18583","43908","1423.0",-0.0543,-51.1719,"ElFSLiBDbMOhdWRpbyBMw7pjaW8gTW9udGVpcm8sIDkwMCAtIEhvc3BpdGFsaWRhZGUsIFNhbnRhbmEgLSBBUCwgNjg5MjUtMDAwLCBCcmF6aWwiGxIZChQKEgnzFPomrxyekhG8x5GssvfTfxCEBw"
"18584","43909","129.0",0.902,-52.003,"ChIJIXuZzXM9ZY0R1Lz2dkVhGpE"
"18585","4391","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18586","43910","488.0",2.4908,-50.9494,"ChIJd16MJ20ZaY0RxuU6Ce7Djz4"
"18587","43911","905.0",0.8571,-51.1848,"ChIJVbWfidNRYY0Ryd9SD58BOak"
"18588","43912","1385.0",-0.8447,-52.524,"EiJBdi4gVGFuY3JlZG8gTmV2ZXMsIEFtYXDDoSwgQnJhemlsIi4qLAoUChIJLepSJ1elnJIRgjeOjlyENsoSFAoSCSF7mc1zPWWNEdS89nZFYRqR"
"18589","43913","1423.0",0.0408,-51.0656,"ChIJMafnQRfhYY0R5I9oOJ7vzGs"
"18590","43914","1528.0",-0.1152,-51.2891,"ChIJh58J9CAGnpIRw9gHKbvVv68"
"18591","43915","1711.0",3.8455,-51.8362,"ChIJR5GtcFzFbI0REDwiTtXKeLU"
"18592","43916","16408.0",0.7762,-51.9548,"ChIJixUqpdmdY40RVQzwW8jeh54"
"18593","43917","2001.0",0.712,-51.4052,"ChIJGW-IUJngY40ROCoTix-gfD8"
"18594","43918","2238.0",-0.0544,-51.1711,"ChIJUWB7q68cnpIRKboQMpzYW9w"
"18595","43919","2459.0",0.901,-52.0041,"ChIJEzjgI4F4Y40R8TpgvW3s8ig"
"18596","4392","1279.0",-22.2856,-46.613,"ChIJPxLrOBOnyZQRPz9upWYDPI0"
"18597","43920","2546.0",1.504,-50.9117,"ChIJB6Du6pBbZo0RcUFd0XcqQqc"
"18598","43921","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18599","43922","2732.0",-0.9335,-52.4115,"ChIJ_WpIIaqhnJIRT8Bf3lHcKfc"
"18600","43923","1423.0",0.0408,-51.0656,"ChIJMafnQRfhYY0R5I9oOJ7vzGs"
"18601","43924","13614.0",0.0409,-51.0544,"ChIJnXW-Ih7hYY0RgQ_HwrfUh-U"
"18602","43925","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18603","43926","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18604","43927","1423.0",0.0421,-51.0507,"ChIJeaL07v7gYY0Rr8mmY7UN48M"
"18605","43928","2238.0",-0.0543,-51.1719,"ElFSLiBDbMOhdWRpbyBMw7pjaW8gTW9udGVpcm8sIDkwMCAtIEhvc3BpdGFsaWRhZGUsIFNhbnRhbmEgLSBBUCwgNjg5MjUtMDAwLCBCcmF6aWwiGxIZChQKEgnzFPomrxyekhG8x5GssvfTfxCEBw"
"18606","43929","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18607","4393","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18608","43930","13614.0",0.0408,-51.0545,"ChIJm2bWJh7hYY0RWJGwGZCINPs"
"18609","43931","1423.0",0.0408,-51.0656,"ChIJMafnQRfhYY0R5I9oOJ7vzGs"
"18610","43932","13258.0",-1.456,-48.5005,"ChIJAx3vZPOOpJIR5I3ezGO7NDQ"
"18611","43933","13258.0",-1.456,-48.5005,"ChIJAx3vZPOOpJIR5I3ezGO7NDQ"
"18612","43934","13258.0",-1.456,-48.5005,"ChIJAx3vZPOOpJIR5I3ezGO7NDQ"
"18613","43935","13258.0",-1.456,-48.5005,"ChIJAx3vZPOOpJIR5I3ezGO7NDQ"
"18614","43936","13245.0",-9.9754,-67.8249,"ChIJ85bMirZ7f5ERPJsdfx2PuIo"
"18615","43937","13245.0",-9.9754,-67.8249,"ChIJ85bMirZ7f5ERPJsdfx2PuIo"
"18616","43938","13245.0",-9.9754,-67.8249,"ChIJ85bMirZ7f5ERPJsdfx2PuIo"
"18617","43939","13245.0",-9.9457,-67.7996,"ChIJBXGeTY6Mf5ERYa6peyV7W3o"
"18618","4394","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18619","43940","13245.0",-9.9754,-67.8249,"ChIJ85bMirZ7f5ERPJsdfx2PuIo"
"18620","43941","13245.0",-9.9754,-67.8249,"ChIJ85bMirZ7f5ERPJsdfx2PuIo"
"18621","43942","13245.0",-9.9754,-67.8249,"ChIJ85bMirZ7f5ERPJsdfx2PuIo"
"18622","43943","13245.0",-9.9557,-67.8148,"ChIJNxPKd16Mf5ERAKSP1NbRunQ"
"18623","43944","13245.0",-9.9754,-67.8249,"ChIJ85bMirZ7f5ERPJsdfx2PuIo"
"18624","43945","13245.0",-9.9701,-67.819,"ChIJ4SA4PFKMf5ER89MTbfGOME4"
"18625","43946","13245.0",-9.9754,-67.8249,"ChIJ85bMirZ7f5ERPJsdfx2PuIo"
"18626","43947","13245.0",-9.9754,-67.8249,"ChIJ85bMirZ7f5ERPJsdfx2PuIo"
"18627","43948","13245.0",-9.963,-67.8199,"ChIJlTC13VqMf5ERmF2WgactHyM"
"18628","43949","13219.0",-15.6009,-56.0968,"ChIJxU_YcGalnZMRDlEOkAhOUE4"
"18629","4395","1380.0",-21.9679,-45.3485,"ChIJK5q7aQkZy5QRIddUHF_e048"
"18630","43950","13219.0",-15.6009,-56.0968,"ChIJxU_YcGalnZMRDlEOkAhOUE4"
"18631","43951","2756.0",-15.6173,-47.6539,"ChIJSTdnbi8TWpMR8gkGR_IClZg"
"18632","43952","2756.0",-15.6173,-47.6539,"ChIJSTdnbi8TWpMR8gkGR_IClZg"
"18633","4396","128.0",-23.093,-55.2364,"ChIJF_bB8jcRipQRdj6WCD9GnZs"
"18634","4397","174.0",-20.0866,-51.1068,"EmNBdi4gT3JsYW5kbyBNYXNjYXJlbmhhcyBQZXJlaXJhLCAyMDk4IC0gSmFyZGltIEplcnVzYSwgQXBhcmVjaWRhIGRvIFRhYm9hZG8gLSBNUywgNzk1NzAtMDAwLCBCcmF6aWwiGxIZChQKEgkn3CDjR5GZlBG2-Oe7vlli5xCyEA"
"18635","4398","1391.0",-21.2608,-44.9904,"ChIJD3n4qnP9nwARFy1BxLzJxbw"
"18636","4399","184.0",-20.4599,-55.7826,"ChIJk0T7oozmfZQRsWUrWl3CZ68"
"18637","43990","13247.0",2.0524,-50.7923,"ChIJlcktbRCPaI0RV_wVnVWO5Dk"
"18638","43991","13247.0",2.5044,-50.9517,"ChIJmwuC1HQZaY0RyQFYOqWSlC8"
"18639","43992","13247.0",3.8444,-51.8349,"ChIJYfkyuT7FbI0RbHNldXc13BA"
"18640","43993","13247.0",-0.1147,-51.2924,"ChIJF9enZyAGnpIRTjWnTo3Z1D0"
"18641","43994","13247.0",-0.0512,-51.1557,"ChIJkxG605kcnpIRJ_Kf-TZP23k"
"18642","43995","13247.0",-0.8398,-52.519,"ChIJ_QkCwdC8nJIR5VNPYWB52Fg"
"18643","43996","13247.0",1.5049,-50.9118,"ChIJty9aFJhbZo0RYOsmARmyiGc"
"18644","43997","13247.0",0.8569,-51.18,"ChIJqdYDhdVRYY0RRGOdXFwCnFw"
"18645","43998","13247.0",0.0356,-51.0705,"ChIJNxpLa-DlYY0Rlw_fMPN9NVY"
"18646","43999","13247.0",0.9027,-52.0028,"ChIJV1ixee2BY40RqJiHQ9qD4b0"
"18647","44","13615.0",-11.6652,-38.0194,"ChIJ4c5NvkogEQcRA6_UlkFAz5A"
"18648","440","13625.0",-5.8328,-43.8357,"ChIJD2Z2-s4LhgcRfxbLE2gqEFU"
"18649","4400","1391.0",-21.2608,-44.9904,"ChIJD3n4qnP9nwARFy1BxLzJxbw"
"18650","44000","13247.0",0.7125,-51.4063,"ChIJ-9BDPpngY40RjLE4IHFpnWg"
"18651","44001","13247.0",-0.9213,-52.4126,"ChIJucGtpA-hnJIRycmmTCyLKDs"
"18652","44002","13247.0",0.0342,-51.0631,"ChIJ3-9vCwLhYY0R0klvvuk8Xls"
"18653","44003","13247.0",0.0342,-51.0631,"ChIJ3-9vCwLhYY0R0klvvuk8Xls"
"18654","44004","13247.0",0.0342,-51.0631,"ChIJ3-9vCwLhYY0R0klvvuk8Xls"
"18655","44005","13247.0",0.0342,-51.0631,"ChIJ3-9vCwLhYY0R0klvvuk8Xls"
"18656","44006","13247.0",0.0342,-51.0631,"ChIJ3-9vCwLhYY0R0klvvuk8Xls"
"18657","44007","13247.0",0.0343,-51.0633,"ElZBdi4gTWVuZG9uw6dhIErDum5pb3IsIDE1MDIgLSBBUCAgMsK6IEFOREFSIC0gQ2VudHJhbCwgTWFjYXDDoSAtIEFQLCA2ODkwMC0wMjAsIEJyYXppbCIpGicKFgoUChIJJfDfoQXhYY0RQXO7PtGV3-USDUFQICAywrogQU5EQVI"
"18658","44008","13247.0",0.0343,-51.0633,"ElZBdi4gTWVuZG9uw6dhIErDum5pb3IsIDE1MDIgLSBBUCAgMsK6IEFOREFSIC0gQ2VudHJhbCwgTWFjYXDDoSAtIEFQLCA2ODkwMC0wMjAsIEJyYXppbCIpGicKFgoUChIJJfDfoQXhYY0RQXO7PtGV3-USDUFQICAywrogQU5EQVI"
"18659","4401","1391.0",-21.2612,-44.9898,"ElVBdi4gRXJuZXN0byBNYXRpb2xpLCA5NTAgLSBRVUFEUkEgMTQgLSBBcnR1ciBCZXJuYWRlcywgTGF2cmFzIC0gTUcsIDM3MjAwLTAwMCwgQnJhemlsIioaKAobEhkKFAoSCXFowll3_Z8AEdQrkzpNjx2qELYHEglRVUFEUkEgMTQ"
"18660","4402","184.0",-20.4599,-55.7826,"ChIJk0T7oozmfZQRsWUrWl3CZ68"
"18661","4403","1391.0",-21.2612,-44.9898,"ElVBdi4gRXJuZXN0byBNYXRpb2xpLCA5NTAgLSBRVUFEUkEgMTQgLSBBcnR1ciBCZXJuYWRlcywgTGF2cmFzIC0gTUcsIDM3MjAwLTAwMCwgQnJhemlsIioaKAobEhkKFAoSCXFowll3_Z8AEdQrkzpNjx2qELYHEglRVUFEUkEgMTQ"
"18662","4404","336.0",-22.1054,-56.5343,"ChIJVQcyhDk_Y5QRAzbJNg0Y6tI"
"18663","4405","496.0",-19.5351,-54.0436,"ChIJ4zkXOyHfg5QRXTySFnalQ7s"
"18664","4406","1431.0",-21.676,-45.9215,"ChIJWbiaMWoTypQR24w-lUsikhI"
"18665","4407","635.0",-19.1255,-51.723,"ChIJAz0j4AprnJQRoI9eYQVaaNI"
"18666","4408","757.0",-19.0082,-57.6516,"ChIJZXWOeXagh5MRtuq6vaLE5wU"
"18667","4409","1593.0",-21.1922,-46.975,"ChIJXaau8giot5QRIZQRQwSaqec"
"18668","441","13639.0",-3.1766,-41.8706,"ChIJKXl_iU1S7AcRka3HKq0jKmg"
"18669","4410","763.0",-18.5438,-53.1258,"EktSLiBKb3PDqSBQZXJlaXJhIGRhIFNpbHZhLCA0MDUgLSBDZW50cm8sIENvc3RhIFJpY2EgLSBNUywgNzk1NTAtMDAwLCBCcmF6aWwiGxIZChQKEgmjpBGwZJmClBEftpl7GXf62BCVAw"
"18670","4411","1594.0",-22.4338,-46.5751,"ChIJ2zeOJW0SyZQRSJC1MJ409JU"
"18671","4412","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18672","4413","767.0",-18.5035,-54.7563,"ChIJcwrv8AU1fpMRA7fDU0ZC2Og"
"18673","4414","1589.0",-21.3212,-46.3686,"ChIJWxS56oQStpQRwFVY8rlMK8g"
"18674","4415","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18675","4416","892.0",-22.3889,-54.5155,"ChIJqSIZdntriZQR05GpTlKax0M"
"18676","4417","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18677","4418","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18678","4419","1263.0",-22.3069,-53.8284,"ChIJM4meJ3-7jpQRGzUEH4152mA"
"18679","442","13625.0",-4.3153,-46.4605,"ChIJVxYu0yBsyZIRi6R3NXhob-c"
"18680","4420","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18681","4421","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18682","4422","1631.0",-21.3669,-46.5215,"ChIJG7TELNo_tpQRiqGDx28og_o"
"18683","4423","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18684","4424","1306.0",-21.4822,-56.1483,"ChIJUci6ryIhfZQRuSWg9qA5bWw"
"18685","4425","1472.0",-21.6212,-55.1559,"ChIJM5FD5L4MiJQRQU1RGI5k0u0"
"18686","4426","1233.0",-23.4755,-54.1875,"EjhBdi4gTWF0byBHcm9zc28sIDM1MCwgSXRhcXVpcmHDrSAtIE1TLCA3OTk2NS0wMDAsIEJyYXppbCIbEhkKFAoSCbkC6D9vZIuUEcJRxXCTdWqVEN4C"
"18687","4427","2498.0",-17.5781,-54.7539,"ChIJUTnyMWLWfpMRSwPHMSvt3Ck"
"18688","4428","1635.0",-22.1186,-45.5149,"ChIJu7MRm8YOy5QR3w6nyyvvwoo"
"18689","4429","828.0",-20.6912,-55.2865,"ChIJHRncOK9vh5QRHgsApq9apSI"
"18690","443","13627.0",-15.6288,-46.4299,"ChIJFz_UKkazVpMR7KVojOOdt0w"
"18691","4430","147.0",-20.7722,-54.7852,"ChIJg3Of4tuRfpQRrBBUaenYHDU"
"18692","4431","1663.0",-21.4635,-54.3803,"EkdSLiBNYXJjZWxpbm8gUmlzZGVuLCAxMDQwLCBOb3ZhIEFsdm9yYWRhIGRvIFN1bCAtIE1TLCA3OTE0MC0wMDAsIEJyYXppbCIbEhkKFAoSCcHRsVQPo4iUEeAGQR7wi4nwEJAI"
"18693","4432","1451.0",-3.1107,-60.0069,"ChIJS6EBm0gFbJIRLZ7TkPJ1Gdw"
"18694","4433","1451.0",-3.0422,-59.9418,"ChIJzYx6Y74bbJIRahkkau_ihLs"
"18695","4434","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18696","4435","2170.0",-12.9282,-38.5063,"ChIJvetUd2AFFgcR9Q3tV_YGQsM"
"18697","4436","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18698","4437","2170.0",-12.9788,-38.5082,"ChIJWdgDJeoEFgcRZ6gIUZ8d9XI"
"18699","4438","1451.0",-3.1086,-60.0094,"ChIJwy4BxU4FbJIRsKKA6w5n0wc"
"18700","44387","11894.0",-24.0438,-52.3751,"ChIJg1h_ZTh17ZQRlv39kBZrOpE"
"18701","44388","11895.0",-24.9545,-53.457,"ChIJu8Kr6xLU85QRVujANgPOIVU"
"18702","44389","11895.0",-24.9545,-53.457,"ChIJu8Kr6xLU85QRVujANgPOIVU"
"18703","4439","1634.0",-5.8272,-35.2246,"ChIJ-fVflGVVsgcR5FKVFx2eSQs"
"18704","44390","11885.0",-25.4038,-49.2579,"ChIJq8P0Mpzm3JQRmoqkIlTHwg0"
"18705","44391","11885.0",-25.4052,-49.2572,"ChIJsb55v53m3JQRsnJElCoi9oo"
"18706","44392","11885.0",-25.4038,-49.2579,"ChIJq8P0Mpzm3JQRmoqkIlTHwg0"
"18707","44393","11885.0",-23.8714,-49.8025,"ChIJ0a7C4uf2wZQRKryqltB8Q_I"
"18708","44394","11885.0",-25.4038,-49.2579,"ChIJq8P0Mpzm3JQRmoqkIlTHwg0"
"18709","44395","11885.0",-25.4038,-49.2579,"ChIJq8P0Mpzm3JQRmoqkIlTHwg0"
"18710","44396","11885.0",-25.4038,-49.2579,"ChIJq8P0Mpzm3JQRmoqkIlTHwg0"
"18711","44397","11885.0",-25.2048,-53.1553,"ChIJq0ED4-qW8ZQRqmP86JqCSzg"
"18712","44398","11885.0",-30.0396,-51.2369,"ChIJ1yWZAxx5GZUR8Zj4Iaw-M0A"
"18713","44399","11885.0",-30.0396,-51.2369,"ChIJ1yWZAxx5GZUR8Zj4Iaw-M0A"
"18714","444","13647.0",-10.1947,-63.833,"ChIJR9He6sQJzZMROT4Lbitl1NE"
"18715","4440","1323.0",-10.8849,-61.9531,"ChIJXQR-1A2byZMR11-jaMS5Adg"
"18716","44400","11885.0",-25.4038,-49.2579,"ChIJq8P0Mpzm3JQRmoqkIlTHwg0"
